,vid,type,title,year,pic,ratings-obj,ratings,tags,pop_genre,least_pop_genre,x,y,z
445,468895,movie,I Am My Sister's Keeper,2015,[http://images.adrise.tv/s6rGT2AOw-MRb0Q40bKHQvHthdY=/400x574/smart/img.adrise.tv/cad24879-0e99-4b9c-b17b-332dcece94c5.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,[Drama],Drama,Drama,9.110275268554688,2.6161091327667236,-14.893043518066406
446,463107,movie,Hotel for Dogs,2009,[http://images.adrise.tv/m61IMvDiA7hFhpl5GFRLNHYLHVw=/400x574/smart/img.adrise.tv/18302a2a-aafc-41b2-8472-4f85ebd6c1aa.jpg],"[{u'system': u'mpaa', u'value': u'PG'}]",PG,"[Comedy, Kids & Family]",Comedy,Kids & Family,-7.570601463317871,10.391512870788574,3.676241874694824
447,463108,movie,The Honeymooners,2005,[http://images.adrise.tv/bI8a6Ivk9h3UtmJFZZb0qIkD7jo=/400x574/smart/img.adrise.tv/4fbd87bd-dc26-4b5a-aae2-e54120f7b17d.jpg],"[{u'system': u'mpaa', u'value': u'PG'}]",PG,[Comedy],Comedy,Comedy,1.2772499322891235,6.166599750518799,-9.274548530578613
448,463109,movie,Calendar Girls,1972,[http://images.adrise.tv/hBvuMWI_dnxQpI9-Kei_oWv7p9o=/42x0:1839x2560/400x574/smart/img.adrise.tv/3bee4ae9-469d-4d7b-997d-f7aa2adf4e2d.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Adult, Comedy, Foreign/International, LGBT]",Comedy,Adult,-12.688605308532715,-1.2153486013412476,5.6379547119140625
449,465232,movie,The Soloist,2009,[http://images.adrise.tv/ThfECFIAsLTA_8na4AfPL-L6W2A=/400x574/smart/img.adrise.tv/6a224f05-6b23-42f6-9821-5417079420ef.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Music, Drama]",Drama,Music,2.264291286468506,-2.560271739959717,-5.694047927856445
450,465233,movie,Without a Paddle: Nature's Calling,2009,[http://images.adrise.tv/o3zUPzEDAtsA8cRpJMKtNCbA9vk=/400x574/smart/img.adrise.tv/5ea27f14-ee18-40ce-abf3-9d16db5ec647.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Adventure, Comedy]",Comedy,Adventure,-5.738622665405273,5.940281867980957,0.7372664213180542
451,465234,movie,Up in the Air,2009,[http://images.adrise.tv/C1cP8SCrAsG9ilSdSGDVsz10kuY=/400x574/smart/img.adrise.tv/fd60a123-8f72-46b1-86e5-789f38b8a80b.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Comedy, Drama, Romance]",Drama,Romance,0.3514683246612549,-3.1828532218933105,-5.505080223083496
452,465235,movie,Rango,2011,[http://images.adrise.tv/0vmG-1zz5Nf5RQU6JPftG83Dsxo=/400x574/smart/img.adrise.tv/97d3e566-0e0e-432c-a419-e5d00b0e84d7.jpg],"[{u'system': u'mpaa', u'value': u'PG'}]",PG,"[Kids & Family, Comedy, Western, Adventure, Animation]",Comedy,Western,-3.018221139907837,11.728204727172852,3.0001673698425293
453,465236,movie,The Time Machine,2002,[http://images.adrise.tv/i1ZiaONf6wMIXvtyIUUD0QdXcjg=/400x574/smart/img.adrise.tv/201dc46c-bb73-47ae-a4bd-0ce72d07c598.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Action, Adventure, Sci-Fi]",Action,Sci-Fi,0.6514856219291687,2.7044894695281982,6.993025302886963
454,283884,movie,Dante's Inferno,2010,[http://images.adrise.tv/0pDsA0uHLE8LkW4WHeudvw3jlEw=/400x574/smart/img.adrise.tv/b70e613b-86bf-4b4d-8eca-8051b225e47b.png],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Adventure, Anime]",Action,Anime,-4.360014915466309,11.227629661560059,12.078147888183594
455,463711,movie,The Stepfather III,1992,[http://images.adrise.tv/YKQjXblEvkyrZ2zjj5cBdbRdVj4=/400x574/smart/img.adrise.tv/e3385eff-56e1-44ab-986a-067e12c99373.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Horror, Thriller]",Thriller,Horror,3.0627570152282715,-13.609028816223145,8.915648460388184
456,466945,movie,10 Days in a Madhouse,2015,[http://images.adrise.tv/S_xM8R0Zf_UTw5DSveM2uccz1U8=/400x574/smart/img.adrise.tv/52295908-d67e-4730-9daf-72de773ce9ca.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Drama],Drama,Drama,-2.7067177295684814,-0.9673919677734375,-4.802967071533203
457,463712,movie,The Stepfather II,1989,[http://images.adrise.tv/kyrDXdWoBbMIh4SSSKlBa4sxa9E=/400x574/smart/img.adrise.tv/06527efe-a905-405b-8355-71e314dbc319.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Horror, Thriller]",Thriller,Horror,3.051668167114258,-13.600964546203613,8.91124153137207
458,472071,movie,Caught on Tape,2013,[http://images.adrise.tv/rGH5qH7w9Pt0xWD1zw89xsqCYeg=/400x574/smart/img.adrise.tv/0af79f2a-10a9-4a6b-acbb-d26077609dd0.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Adventure, Thriller, Drama]",Drama,Adventure,6.556920051574707,1.0328643321990967,-14.958344459533691
459,268515,movie,Crocodile Dundee in Los Angeles,2001,[http://images.adrise.tv/SoRV9EL-SPSioLdFWIFOhEWS8u4=/400x574/smart/img.adrise.tv/409e4f9c-df12-4ba5-8b22-5a7d1fd851d8.png],"[{u'system': u'mpaa', u'value': u'PG'}]",PG,"[Action, Comedy]",Action,Comedy,0.7700607776641846,6.6406331062316895,5.84731388092041
460,01495,series,Yu-Gi-Oh! 5D's,2008,[http://images.adrise.tv/n9fVZy4Iao3q-OoxuWrHboymCfE=/400x574/smart/img.adrise.tv/331ba4a4-e55b-43fc-8df7-2c187d55cce3.png],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Sci-Fi, Fantasy, Anime]",Sci-Fi,Anime,-5.902525901794434,13.533712387084961,10.620535850524902
461,0491,series,The Saint,1962,[http://images.adrise.tv/p5dPFERNH8fGfkFSFjToOdH9T_g=/400x574/smart/img.adrise.tv/9c91a279-3989-43ba-a4db-9175a48f676c.png],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Adventure, Drama, Action]",Drama,Adventure,7.164799213409424,5.7248921394348145,6.830835819244385
462,437407,movie,V/H/S,2012,[http://images.adrise.tv/pVpi4E7BJrfuha7eRr41BelCaQY=/400x574/smart/img.adrise.tv/f278a57a-f422-4c3e-a011-edf85f78c1be.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Independent, Horror]",Horror,Independent,2.741985559463501,-17.5025577545166,2.8895885944366455
463,463246,movie,Halo 4: Forward Unto Dawn,2012,[http://images.adrise.tv/9ROZkwJ1sGX93aFQ-Joz79pRM_A=/400x574/smart/img.adrise.tv/64ba9cfd-1d19-4ea4-9eb5-715e4db68ef1.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Action, Sci-Fi]",Action,Sci-Fi,-2.4012415409088135,-2.9189696311950684,9.749714851379395
464,300445,movie,All Dogs Go to Heaven,1989,[http://images.adrise.tv/2K45Zan8kVyX97gqPFrLx_GJ9PE=/400x574/smart/img.adrise.tv/c26853ff-cf1d-4fcd-a97f-be1fce1734f6.jpg],"[{u'system': u'mpaa', u'value': u'G'}]",G,"[Animation, Comedy, Kids & Family]",Comedy,Animation,-3.721818447113037,13.433636665344238,2.9305455684661865
465,02044,series,Flavor of Love,2006,[http://images.adrise.tv/urnI2sLwluQl5fDB29CzZluZaHE=/400x574/smart/img.adrise.tv/bae675b8-f7e8-4d41-9896-63e1f00bb0c8.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Comedy, Romance, Reality]",Comedy,Reality,0.9295342564582825,10.800368309020996,-8.358019828796387
466,461828,movie,The Hunt,2013,[http://images.adrise.tv/xK1-383FiW4KdzSwKmybPdZy-D0=/400x574/smart/img.adrise.tv/cd20a6ee-eb46-4567-b69c-b91184e029f6.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Drama, Foreign/International]",Drama,Foreign/International,0.021955251693725586,-5.528685092926025,-5.7353596687316895
467,03000,series,Grace Under Fire,1993,[http://images.adrise.tv/QW_qpOP0esLgzNWdPy2_9ZwlBmw=/400x574/smart/img.adrise.tv/b8a9c8a3-e2c4-4b39-9e00-dc3fbfe12fd5.jpg],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Romance, Comedy]",Comedy,Romance,4.027767181396484,10.619375228881836,3.243070602416992
468,382248,movie,Asteroid: Final Impact,2016,[http://images.adrise.tv/N9LJRgLEeLfdVp9wucy67e778_E=/400x574/smart/img.adrise.tv/cbe67141-70e9-4796-bf27-0eabe0df1180.jpg],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Drama, Sci-Fi, Action]",Drama,Sci-Fi,-2.3721141815185547,-5.064000606536865,12.933945655822754
469,468040,movie,Scarecrow,2013,[http://images.adrise.tv/mw2dJ5dC1tdEG1APxuRZCEjfeOM=/400x574/smart/img.adrise.tv/e92fe836-affe-4431-853a-419dc0ac593c.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,[Horror],Horror,Horror,0.7416899800300598,-12.416887283325195,3.6727421283721924
470,470435,movie,Game Over,2006,[http://images.adrise.tv/d5lyHl-khgsaATvFydVG1SbzhJ4=/400x574/smart/img.adrise.tv/82a1de62-54ef-46ab-b6f2-1698e0499a18.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,[Action],Action,Action,6.369154930114746,0.654711127281189,-14.235640525817871
471,396827,movie,The Starving Games,2013,[http://images.adrise.tv/_PsKp4-jxgjzDlOIsUDUEjFKQcE=/1149x493:1149x493/400x574/smart/img.adrise.tv/974f9e2f-9ca4-4000-babc-d0685c93c198.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,[Comedy],Comedy,Comedy,-6.566778182983398,7.469995498657227,-1.5256043672561646
472,396825,movie,Wolves,2014,[http://images.adrise.tv/SXb5z-MGt6Zkm53p4kn-alseVa0=/400x574/smart/img.adrise.tv/57f484f7-1ba9-4d0a-8845-17152e03f04e.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Fantasy, Horror, Action]",Action,Fantasy,0.5148624181747437,1.9169042110443115,7.995820045471191
473,02166,series,Merlin,2008,[http://images.adrise.tv/eAFsoy5zCr2vga7sHPmaHU0OdDs=/400x574/smart/img.adrise.tv/b78f1db7-39c4-4eae-8f46-7e0a4ea511b7.jpg],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Adventure, Drama, Fantasy]",Drama,Fantasy,3.718790292739868,-1.1356003284454346,7.7556657791137695
474,289817,movie,Grace,2009,[http://images.adrise.tv/a3DNgRQmiL5LXrW7uRdZCJa0UTE=/400x574/smart/img.adrise.tv/75561168-f857-4d0c-a167-1f3f0ce6aa60.png],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Drama, Horror]",Drama,Horror,-1.0876688957214355,-16.85795783996582,-0.37481048703193665
475,465308,movie,Boo,2015,[http://images.adrise.tv/95VmL3zw8oN5EMyd5Pt680D_chY=/400x574/smart/img.adrise.tv/ec86351d-ada6-4658-b8b0-f93bf1be8e57.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Holiday, Horror]",Horror,Holiday,-4.17736291885376,-13.057625770568848,5.2589545249938965
476,461229,movie,The Score,2001,[http://images.adrise.tv/4b0KzKwM7DwH3SXKLNMdKyTXIzE=/400x574/smart/img.adrise.tv/e15c769c-0e30-406f-97f3-c025f9bdf8e6.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Drama, Crime, Thriller]",Drama,Crime,2.8383162021636963,-5.7790656089782715,-7.805421352386475
477,469706,movie,2047: Virtual Revolution,2016,[http://images.adrise.tv/sWLKEpvA8opR-YJG1rjM41AMrP8=/400x574/smart/img.adrise.tv/3f062546-6389-44a5-a4b3-f00aa4e6b3b3.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Sci-Fi, Action, Crime]",Action,Sci-Fi,-2.1859633922576904,-3.124037265777588,9.775375366210938
478,409849,movie,Avenged,2015,[http://images.adrise.tv/Gw_EnRy54tLiDy64XjAQ2HpQrZQ=/400x574/smart/img.adrise.tv/98436e67-79b6-46dd-801d-99c49e164af1.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,[Horror],Horror,Horror,-4.559629440307617,-9.391884803771973,1.2208945751190186
479,466194,movie,Scenic Route,2013,[http://images.adrise.tv/iryaJi2Obddw73ITlwb1u4lHyd8=/400x574/smart/img.adrise.tv/423aaf1d-2d04-40d4-b4f7-524006a1d449.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Thriller, Drama]",Drama,Thriller,0.4815295338630676,-6.822794437408447,-2.5741617679595947
480,0562,series,Wayside,2005,[http://images.adrise.tv/NrmEV1_pNO3OoYdKEnMlPCx1aEU=/400x574/smart/img.adrise.tv/870b5998-27be-4199-87b8-a3e6ed4bb876.png],"[{u'system': u'tvpg', u'value': u'TV-Y'}]",G,"[Animation, Kids & Family]",Kids & Family,Animation,-7.961651802062988,11.646446228027344,6.558719635009766
481,469258,movie,Wildflower,2016,[http://images.adrise.tv/x6ZPTWUDOoCUYV1D6aY2DjNhLJg=/400x574/smart/img.adrise.tv/2e2f1aa3-6e1b-4c9f-a06d-ad40e307327c.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Thriller, Drama]",Drama,Thriller,-4.326096534729004,-1.773909330368042,-5.271083354949951
482,468786,movie,Sniper: Special Ops,2016,[http://images.adrise.tv/s49-fego7qKMiBTuMA8sP9nB0pM=/400x574/smart/img.adrise.tv/26636ab7-7e0a-4da2-a16e-e09c23364c12.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Drama, War]",Drama,War,6.188040256500244,-5.1338019371032715,-1.7559152841567993
483,470348,movie,Mine Games,2012,[http://images.adrise.tv/O9PdYDhlS3OsHldW6u26fQyXujI=/400x574/smart/img.adrise.tv/1aea64e0-4306-4b23-838d-5d7a9db0f316.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Horror, Thriller, Mystery]",Thriller,Mystery,-0.7557287812232971,-11.998873710632324,4.326446056365967
484,472710,movie,Lionheart,1991,[http://images.adrise.tv/H-ioavroV3TYq88EGO-rZf9dzy8=/400x574/smart/img.adrise.tv/6bcc9947-cdbd-45c2-a9b5-a88a0614576d.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Crime, Drama]",Drama,Crime,9.618952751159668,-4.318863391876221,-2.3417508602142334
485,466644,movie,The Pledge,2008,[http://images.adrise.tv/dq-bLiOwU0MiZ3jDI9NAfw1P4P4=/400x574/smart/img.adrise.tv/73083931-309b-456b-8cac-b1e460b117ea.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Action, Drama, Western]",Drama,Western,2.2724506855010986,-2.6053147315979004,0.385932981967926
486,466646,movie,The Other Side,2011,[http://images.adrise.tv/mdpDWQplm1GhYa4_ANThSa2Es04=/400x574/smart/img.adrise.tv/5229fb6f-535f-4bf0-9833-165cb49389d7.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Adventure, Horror, Action]",Action,Adventure,0.1633625030517578,-5.892151355743408,8.929451942443848
487,466197,movie,The Remains,2016,[http://images.adrise.tv/Hhy4f4dEsxrzSNFXYCsH6jEmNsU=/400x574/smart/img.adrise.tv/6c2c047f-862b-4569-99c2-82f85c6dc58f.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Horror, Thriller]",Thriller,Horror,1.3683063983917236,-13.435860633850098,2.9689624309539795
488,322955,movie,The Manchurian Candidate,2004,[http://images.adrise.tv/USAtL2kHuZGXOjbljaty-qnQ2co=/400x574/smart/img.adrise.tv/27288f4a-4876-4713-97e3-f1fe67b2c745.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Mystery, Sci-Fi, Thriller]",Thriller,Mystery,1.8973065614700317,-6.680473804473877,-7.746168613433838
489,322956,movie,Switchback,1997,[http://images.adrise.tv/rM4TwaukofRmO9kc9a8RpxChsyY=/400x574/smart/img.adrise.tv/cd40e825-7300-4b1f-bc75-5fb221926d88.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Thriller, Crime, Mystery]",Thriller,Mystery,2.358008861541748,-3.9945969581604004,-1.9229222536087036
490,03699,series,Ravenswood,2012,[http://images.adrise.tv/nomR0530AdognXpLPSQVSHRjroA=/400x574/smart/img.adrise.tv/8b19096c-cbb9-470a-bd02-b437ea58f01a.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Mystery, Thriller]",Thriller,Mystery,-4.711470127105713,-2.848463296890259,-6.842030048370361
491,03698,series,Undercovers,2010,[http://images.adrise.tv/GtJf178THUGLDzYruxc1jeE6-g4=/0x35:674x1000/400x574/smart/img.adrise.tv/34aad6d2-675c-4112-8e9d-5b387a8ed23b.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Action, Drama, Thriller]",Drama,Thriller,5.616249084472656,-2.4748916625976562,-4.205254554748535
492,445021,movie,American Beach House,2015,[http://images.adrise.tv/jhfR9zc3ObcNNRvzU3y5dKpZXVc=/400x574/smart/img.adrise.tv/33868f21-e428-40c0-8958-f257052ad22f.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,[Comedy],Comedy,Comedy,-11.671463966369629,-1.1582764387130737,8.388041496276855
493,466199,movie,The Trials of Cate McCall,2013,[http://images.adrise.tv/wr4pVCGvTaLuW6x9lXWV_IgLsFA=/400x574/smart/img.adrise.tv/f54bbfdc-4ba1-408a-8586-508a25273585.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Drama, Thriller, Crime]",Drama,Crime,-0.43977636098861694,-4.305575847625732,-4.398202419281006
494,332933,movie,Fred 3: Camp Fred,2012,[http://images.adrise.tv/x1m2H_GnkaV8AenAJVRx-8d7cHw=/400x574/smart/img.adrise.tv/fecc1fff-603c-4652-900f-2dfe3758e9df.jpg],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Comedy, Kids & Family]",Comedy,Kids & Family,-8.283324241638184,10.70339584350586,4.972295761108398
495,456605,movie,The Faculty,1997,[http://images.adrise.tv/TERSjFOVoqaz4ZnOIbSjJqtxk68=/400x574/smart/img.adrise.tv/fda62cae-b7bc-4373-8ae1-953a48996ecf.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Horror, Sci-Fi]",Horror,Sci-Fi,1.5720003843307495,-16.469358444213867,4.8975958824157715
496,03697,series,V (2009),2009,[http://images.adrise.tv/ZMVlb9qU4qZ5am9qX16e1qsn-nk=/400x574/smart/img.adrise.tv/7baacf77-9b4d-4020-bbfa-ea0576fcdb26.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Sci-Fi, Drama, Thriller]",Drama,Sci-Fi,1.5808147192001343,2.4676995277404785,7.234020709991455
497,466336,movie,Alton & Kenya's Outrageous Wedding,2007,[http://images.adrise.tv/ETrMIcs_xTp2YvHoKVYuET2S0I0=/400x574/smart/img.adrise.tv/a4f874f6-ae0f-49ae-8f0a-889775ea29d3.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Romance, Comedy]",Comedy,Romance,8.365729331970215,4.28913688659668,-12.014774322509766
498,468387,movie,What Color Is Love?,2009,[http://images.adrise.tv/2zIA9iqgmgPyVSEkAdRTc0UaR-c=/400x574/smart/img.adrise.tv/0623bcd4-b3a4-43d6-b96a-9453463ba042.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Drama, Thriller, Mystery]",Drama,Mystery,-1.7753206491470337,0.04157205671072006,-8.927239418029785
499,468386,movie,One Angry Juror,2010,[http://images.adrise.tv/nFPRguiHqEAfe9XkNGzAN0BOJdM=/400x574/smart/img.adrise.tv/f4aa5c25-4283-44cd-ac9d-df799f3950c1.jpg],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Crime, Drama]",Drama,Crime,-2.084636926651001,-0.8053556680679321,-7.762304306030273
500,468385,movie,The Eleventh Victim,2012,[http://images.adrise.tv/eGEoDe1OYVLll6lDfqdKt-vT82I=/400x574/smart/img.adrise.tv/d27987a8-395d-43d8-a46b-d42499dfe8ee.jpg],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Crime, Thriller, Drama]",Drama,Crime,-2.414623260498047,-1.3708447217941284,-7.057737350463867
501,468384,movie,Too Young to Marry,2007,[http://images.adrise.tv/f4Yxnkr93zhNuDo0erwoAe1rxvg=/400x574/smart/img.adrise.tv/2a79c320-b963-4d7f-8a31-f9dfda6fe2d8.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Romance, Drama]",Drama,Romance,-5.302230358123779,0.1533575803041458,-6.469055652618408
502,458353,movie,Swamp Thing,1982,[http://images.adrise.tv/9P5rrgR8Udg2XhXCNyOhwRMTJdw=/400x574/smart/img.adrise.tv/f7993aff-5cbd-41b4-ac3d-a536b9550059.png],"[{u'system': u'mpaa', u'value': u'PG'}]",PG,"[Horror, Sci-Fi]",Horror,Sci-Fi,3.5497171878814697,4.943281650543213,8.595900535583496
503,462178,movie,Carter High,2015,[http://images.adrise.tv/S3MMqPdeqrKnaj42BglCFEp61Iw=/400x574/smart/img.adrise.tv/50a8df5c-0cba-49df-81e9-24222dd9e000.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Crime, Sport, Drama]",Drama,Sport,0.4025878608226776,0.5112504363059998,-11.268769264221191
504,468381,movie,Racing for Time,2008,[http://images.adrise.tv/nEtaXeOe7EHa8RFYjEq3ZsAUrK4=/400x574/smart/img.adrise.tv/d3fa4e8f-cda4-48b4-9e03-c794e49e75be.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Drama, Crime]",Drama,Crime,-1.5601632595062256,-0.4105006158351898,-8.529180526733398
505,398766,movie,Ca$h,2010,[http://images.adrise.tv/50Lfi6wWreMSwb7Qav374GD0nJk=/400x574/smart/img.adrise.tv/c9b15bc9-dd54-417a-afbd-dbd0a85d57d9.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Thriller, Action]",Action,Thriller,5.057436943054199,-7.096374034881592,-7.306863784790039
506,465665,movie,Finding Altamira,2018,[http://images.adrise.tv/3lBV7BdJjLE4h9PTdfXLc06Issc=/400x574/smart/img.adrise.tv/2dfe6ac9-540e-4254-8984-057d7389a0e0.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Adventure, Drama]",Drama,Adventure,1.6810599565505981,-2.8280181884765625,4.755960941314697
507,312928,movie,Indecent Proposal,1993,[http://images.adrise.tv/Ja09esPoxdzzxNG9gdhujsvzlIg=/400x574/smart/img.adrise.tv/b437c899-1b25-41bd-b918-3d2e5773be8b.png],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Drama, Romance]",Drama,Romance,-4.731777191162109,-3.6199889183044434,-2.303950071334839
508,465663,movie,The Seat Filler,2005,[http://images.adrise.tv/w2kQM2MRsjEwFehj_9ZG1xTsMKE=/400x574/smart/img.adrise.tv/bc61e81d-381d-4272-8979-f4c8d5892b33.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Comedy, Romance]",Comedy,Romance,7.518482685089111,6.046637535095215,-12.857853889465332
509,468389,movie,Possessing Piper Rose,2011,[http://images.adrise.tv/KgiFLrjMeQnUHdddIFnCg3wptQs=/400x574/smart/img.adrise.tv/3cd37185-5a7e-4270-9991-a71fe6f5fda0.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Horror, Drama]",Drama,Horror,-3.5554423332214355,-1.3156062364578247,-7.231879711151123
510,468388,movie,In God's Country,2007,[http://images.adrise.tv/2wOXjvdFsRXhpeXE2aVmIDxECpA=/400x574/smart/img.adrise.tv/861c633e-2841-43d0-97a4-b39f69c6de30.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Drama, Thriller, Mystery]",Drama,Mystery,-4.09007453918457,0.6674662828445435,-6.1128411293029785
511,314511,movie,22 Bullets,2010,[http://images.adrise.tv/blTh4lx6SZIVRr_V7p7mJrvvDaQ=/400x574/smart/img.adrise.tv/e9e4a3ad-491d-4278-b491-36591a671e5a.png],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Crime, Foreign/International, Action]",Action,Foreign/International,5.207664966583252,-8.401747703552246,-6.1298933029174805
512,316466,movie,Body Count,1998,[http://images.adrise.tv/xa9hY5FLyge6eJVVqw_NGTFsKO4=/400x574/smart/img.adrise.tv/c5fde811-2349-459a-8c6c-7c7fca1beb93.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Drama, Thriller]",Drama,Thriller,1.1377681493759155,1.680043339729309,-14.796247482299805
513,405412,movie,We Was Homeboyz,2014,[http://images.adrise.tv/nO-UfCxDK6RjUFIf0IVpOx9gl8c=/400x574/smart/img.adrise.tv/395b4ec2-f702-4a48-b4df-f837b78aba06.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Crime, Drama, Independent]",Drama,Independent,1.9207804203033447,4.292196750640869,-16.249427795410156
514,03744,series,Tin Man,2007,[http://images.adrise.tv/kuB6aldSyWjwNcFs6q9D4NQLANM=/400x574/smart/img.adrise.tv/343da0cd-ceeb-41a7-a3cc-799e64023c2c.jpg],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Fantasy, Adventure, Sci-Fi]",Adventure,Fantasy,-2.596095561981201,-1.8226202726364136,9.263714790344238
515,460989,movie,The Glass Shield,1994,[http://images.adrise.tv/qKRxPZ6YRtxazavOR0wOLwDJEgw=/400x574/smart/img.adrise.tv/2a24c529-f5fa-4bb5-9f0a-dd6f27d6bd66.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Drama, Crime]",Drama,Crime,0.30296456813812256,2.3706142902374268,-14.565680503845215
516,468477,movie,Sugar Mountain,2016,[http://images.adrise.tv/2bCHv29YKj0lDVOE-Ef1DXvX64Y=/400x574/smart/img.adrise.tv/e3a431e4-a9f2-4b15-9913-02cc2480ec3e.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Thriller, Drama]",Drama,Thriller,-2.016427993774414,-3.1934127807617188,2.553753614425659
517,385509,movie,Mulholland Drive,2001,[http://images.adrise.tv/t6FyJ6XMjhT7VmFBxYf8lmA_nEk=/400x574/smart/img.adrise.tv/ca255f43-e589-41f6-a109-c0e3bd1916ad.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Thriller, Drama]",Drama,Thriller,-3.3462862968444824,-3.1738085746765137,-3.9706997871398926
518,466712,movie,Age of Heroes,2011,[http://images.adrise.tv/iXxwfT6sQnlhlu2SehhBfIStU40=/400x574/smart/img.adrise.tv/b60921b3-7cc6-44f1-b279-1d8f5a290d53.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Action, Drama, War]",Drama,War,4.403341293334961,-1.4291388988494873,2.889216423034668
